,restaurant,score,sentence,sentiment,polarity,positive,negative,neutral
283,John D. McGurk's Irish Pub and Garden,5,"What can I say, it's McGurks and everyone knows is very good at all: Beer selection, food, snacks, music, beautiful patio, great vibe. Come here at any time, any day, and you'll love it.",0.7649999999999999,0.7825000000000001,1,0,1
284,John D. McGurk's Irish Pub and Garden,5,Good selection of food & drink. They often have live music. Awesome patio out back,0.4590909090909091,0.525,0,0,1
285,John D. McGurk's Irish Pub and Garden,4,"Can't blame the waiter for the chef's cooking. Lovely little Pub with great service. Was not expecting a live band. That was very nice. They didn't have the ribeye on the menu, only a few selections, I would assume due to Covid. I got the filet with carrots and green beans and Yukon potatoes.  The steak was over cooked, but had a good flavor. I will come back and hopefully they will have a full menu once again. I was really looking forward to a ribeye!",0.2156818181818182,0.5096153846153846,0,0,1
286,John D. McGurk's Irish Pub and Garden,5,"Great patio, subpar food, good drink selection. As far as I can tell the wait staff works hard to get to you but the place can be busy and crowded so expect a wait regardless of your waiter.",0.2816666666666667,0.6383333333333333,0,0,1
287,John D. McGurk's Irish Pub and Garden,5,One of my favorite places in the city. Great vibe and even better food. I recommend it to everyone I know,0.6,0.75,1,0,1
288,John D. McGurk's Irish Pub and Garden,5,"Jack was our server on Thursday. My partner and I came here for the beggars purse dessert, which was decadent as all get out.
We decided to splurge and got an appetizer as well, and let us say the Spinach and Artichoke toasted ravioli served with a tangy ranch sauce was oralgasmic.

We both got stews-Guinness for him, Irish for myself. Zero disappointments there, and both are served in a sourdough bread bowl.

The outdoor patio was open, but enclosed, heated, and the surrounding views were still gorgeous.

We are so happy with our experience here, and THANK YOU Jack for being so expertly attentive and yet not overbearing.

20/10 would come again.",0.38,0.6599999999999999,0,0,1
289,John D. McGurk's Irish Pub and Garden,5,"Great bar! Great ambiance, music, vibes. Lovely outdoor area with music and plenty of seating.",0.7666666666666666,0.75,1,0,1
290,John D. McGurk's Irish Pub and Garden,5,"I’m Irish. Actually Irish, from Dublin. I’ve been to every Irish bar in St Louis. This is the best one. There’s no doubt about it. It’s fact. Head and shoulders above the competition.
Great pints
Great whiskey selection
Great staff
Great music
Ask for Duncan at the bar and if he’s not there ask for John.
Your welcome.
The end",0.5,0.43,0,0,1
291,John D. McGurk's Irish Pub and Garden,5,"Great experience, I wasn't drinking but they gave me a great mocktail, amazing (and quick) food, and wonderful service all around!",0.7066666666666668,0.78,1,0,1
292,John D. McGurk's Irish Pub and Garden,4,It’s a great pleace to hang out and eat good food! There was a crowd but I shouldn’t wait! The waitress could be better was a little rud and forgot the napkins,0.528125,0.5875,1,0,1
293,John D. McGurk's Irish Pub and Garden,5,"Wow! Wow! Wow!
This place is amazing, I was hosted as royalty by Matthew and I want to tell you that I had one of the best steaks in my life here! I love the ambient and service is 7 stars! Thanks Matthew for awesome service!",0.47500000000000003,0.75,0,0,1
294,John D. McGurk's Irish Pub and Garden,5,This place was so beautiful on an 80 degree spring day. The food was tasty too.  I got the house salad and the spinach and artichoke toasted ravioli. Both were wonderful.,0.925,1.0,1,0,1
295,John D. McGurk's Irish Pub and Garden,5,Loved the decor and ambiance. Staff was nice. Food was delicious. Went during Taste of Soulard.,0.7666666666666666,0.9333333333333332,1,0,1
296,John D. McGurk's Irish Pub and Garden,5,Food is great and service is amazing! Atmosphere and beautiful surroundings indoors and out. Multiple bars and accommodations for small or large groups. This is a Saint Louis gem and an absolute must!,0.37346938775510213,0.6255102040816326,0,0,1
297,John D. McGurk's Irish Pub and Garden,5,"During our 4 day stay, hands down this was the best food we ate while in St. Louis. Chips were awesome, corned beef and cabbage the best. I wish we would have ate here on our first day in town and we would have ate there every night afterwards",0.6188888888888889,0.4444444444444445,1,0,1
298,John D. McGurk's Irish Pub and Garden,5,"McGurk's Irish Pub is better than ever! Haven't been there in decades! Had dinner with family last year, wonderful additions have definitely been made over the years!
Highly recommend! 🫓🍔🍻🍽 🎶 🎵",0.3302083333333333,0.4344444444444444,0,0,1
299,John D. McGurk's Irish Pub and Garden,5,We had a great waitress who was the life of the party and kept are drinks full! A great evening!,0.7458333333333332,0.6833333333333332,1,0,1
300,John D. McGurk's Irish Pub and Garden,5,Great Irish inspired comfort food with and excellent selection of beer and whiskies. Excellent service and some of the best potato skins i have ever had. Look forward to returning to see the garden and listen to some authentic Irish music.,0.6142857142857142,0.5428571428571428,1,0,1
301,The Lou Eats & Drinks,5,Fun place. Good food. We had smash burgers and Caesar salad - both very good. Good happy hour and shot-drinking challenge that makes for a party atmosphere. Friendly fast service.,0.5692857142857143,0.6114285714285714,1,0,1
302,The Lou Eats & Drinks,5,"I love this place! Fast and amazing service. Friendly staff, great selection of drinks, and tasty food! The Lou Melt or the Sweet and Spicy wings are everything! Not to mention 124 shot board!!! Fun environment, always a great experience!",0.6193115234375,0.61875,1,0,1
303,The Lou Eats & Drinks,5,My server Steph was funny friendly and well informed. I had two St.Louis staples. TOASTED RAVIOLI AND GOOEY BUTTER CAKE along with a local brew INCARNATION IPA. Everything was delicious. I will be back next time I'm in town.,0.2708333333333333,0.4166666666666667,0,0,1
304,The Lou Eats & Drinks,5,The food was outstanding! Highly recommended the pork steak and the St Louis style pizza. The potato skins were amazing and the staff was super friendly.,0.41866666666666674,0.6963333333333332,0,0,1
305,The Lou Eats & Drinks,5,"Great little place. Good selection of food and was really good. Tried fried ravioli for the first time and was impressed.

Staff was great.

If you like that old brick and wood feel, this is the place.",0.5203125,0.5916666666666667,1,0,1
306,The Lou Eats & Drinks,4,"The burger was good. Reference the picture. Nachos seasoned spicy, and the toasted ravioli...it's a St Louis thing. It was a good lunch.  The drinks by number look interesting,  but couldn't do it since I was the designated driver.",0.5375,0.48750000000000004,1,0,1
307,The Lou Eats & Drinks,5,"You did not disappoint St Louis!!! Our 1st time in the city and the 1st place we chose to eat at. The best wings I have had in a longggg time (you have to try the wings with the special St. Louis spice) and the pizza was delicious! As well as the dessert. Over all it was a great experience and the staff we’re super friendly and attentive. We did get charged automatic gratuity but i didn’t even care because of the overall happy experience. Thank you to the cooks who care about the taste of the food, keep doing what you do. 💖👌🏽",0.5628306878306879,0.632010582010582,1,0,1
